Projection,Level,Account Type,Account,Account Description,2025 Department Budget,2026 Department Budget,2027 Department Budget,2028 Department Budget,2029 Department Budget,2030 Department Budget,2031 Department Budget,2032 Department Budget,2033 Department Budget,2034 Department Budget,2024 Projected Actuals,2024 Original Budget,2024 Revised Budget,2024 Actuals,2023 Original Budget,2023 Revised Budget,2023 Actuals,2022 Revised Budget,2022 Actuals
20251,Department,E,1110-2127-07-72601-695640-0000-000000-00000-0000-,BOYS & GIRLS CLUB             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00","1,000.00","2,000.00","2,000.00"
20251,Department,E,1110-2127-07-72602-695640-0000-000000-00000-0000-,SENIOR CENTER                 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,500.00,500.00,500.00
20251,Department,E,1110-2127-07-72604-695640-0000-000000-00000-0000-,MADISON COUNTY FAIR           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
20251,Department,E,1110-2127-07-73100-695640-0000-000000-00000-0000-,MADISON LIBRARY               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"170,600.00","170,600.00","127,950.03","160,600.00","160,600.00","160,600.00","152,100.00","152,100.00"
20251,Department,E,1110-2127-08-81300-695640-0000-000000-00000-0000-,FOOTHILLS HOUSING CORP        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00"
20251,Department,E,1110-2127-08-81301-695640-0000-000000-00000-0000-,AGING TOGETHER                ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00","2,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00"
20251,Department,E,1110-2127-08-81600-695640-0000-000000-00000-0000-,RAPPAHANNOCK-RAPIDAN PLANNING ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,864.00","16,864.00","16,862.98","16,863.00","16,863.00","16,862.98","16,381.58","16,381.58"
20251,Department,E,1110-2127-08-81900-695630-0000-000000-00000-0000-,SKYLINE CAP                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"49,612.00","49,612.00","24,806.00","48,502.00","48,502.00","48,502.00","47,585.00","47,585.00"
20251,Department,E,1110-2127-08-82200-695640-0000-000000-00000-0000-,WATER QUALITY MANAGEMENT PROGR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00"
20251,Department,E,1110-2127-08-82400-695640-0000-000000-00000-0000-,CULPEPER SOIL & WATER         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,418.00","27,418.00","13,709.00","31,333.00","31,333.00","31,333.00","31,333.00","31,333.00"
20251,Department,E,1110-2127-08-82500-695640-0000-000000-00000-0000-,FORESTRY SERVICE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,942.00","5,942.00","5,942.00","5,942.00","5,942.00","5,942.00","5,941.98","5,941.98"
20251,Department,E,1110-2127-08-83400-695640-0000-000000-00000-0000-,NORTHERN VA 4-H               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,750.00,750.00,750.00,750.00
20251,Department,E,1110-2127-08-83500-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"96,766.00","96,766.00","41,230.14","83,445.00","83,445.00","81,860.02","79,470.55","78,763.73"
20251,Department,E,1110-2127-08-83500-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,200.00","24,200.00","5,085.37","25,640.00","25,640.00","16,793.24","23,479.00","16,074.87"
20251,Department,E,1110-2127-08-83500-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,138.00","2,138.00",389.02,"1,765.00","1,765.00","1,276.91","1,605.00","1,046.13"
20251,Department,E,1110-2127-08-83500-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,22.00,22.00,0.00,20.00,0.00
20251,Department,E,1110-2127-08-83500-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,800.00,323.17,800.00,800.00,526.04,500.00,410.09
20251,Department,E,1110-2127-08-83500-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00","2,697.61","3,000.00","3,000.00","5,058.42","3,000.00","3,852.53"
20251,Department,E,1110-2127-08-83500-660071-0000-000000-00000-0000-,REPAIRS & MAINTENANCE SUPPLIES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2127-08-83500-660090-0000-000000-00000-0000-,VEHICLE/EQUIPMENT MAINT SERV  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,500.00","2,500.00",925.62,"2,500.00","2,500.00",276.26,"2,500.00",961.74
20251,Department,E,1110-2127-08-83500-660200-0000-000000-00000-0000-,BOOKS & SUBSCRIPTIONS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,27.00,500.00,500.00,318.99,500.00,370.94
20251,Department,E,1110-2127-08-83500-665810-0000-000000-00000-0000-,DUES                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00","1,200.00","1,200.00","1,200.00","1,200.00","1,046.50","1,000.00",858.83
20251,Department,E,1110-2127-08-83500-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.50,0.00,0.00
20251,Department,E,1110-2127-08-83500-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.70,0.00,0.00
20251,Department,E,1110-2127-08-83500-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00","3,044.79","3,000.00","3,000.00","2,913.53","1,500.00","1,914.07"
20251,Department,E,1110-2127-08-83500-695640-0000-000000-00000-0000-,VA TECH EXTENSION CONTRIBUTION,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,875.00","1,875.00",0.00,"1,875.00","1,875.00",0.00,"1,875.00","1,391.65"
20251,Department,E,1110-2128-02-21300-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-02-21300-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,104.85,500.00,500.00,93.79,500.00,85.30
20251,Department,E,1110-2128-02-21910-675430-0000-000000-00000-0000-,LEASE BUILDINGS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00,900.00,540.00,900.00,900.00,720.00,720.00,720.00
20251,Department,E,1110-2128-03-31400-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-31400-552100-0000-000000-00000-0000-,FICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-31400-660010-0000-000000-00000-0000-,OFFICE SUPPLIES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-31400-685530-0000-000000-00000-0000-,LODGING & MEALS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-32200-695640-0000-000000-00000-0000-,MCVFD CONTRIBUTION            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"149,693.00","149,693.00","108,877.00","145,000.00","145,000.00","149,693.00","184,781.00","134,937.00"
20251,Department,E,1110-2128-03-32300-675440-0000-000000-00000-0000-,LEASE AMBULANCE USE           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"100,000.00","100,000.00"
20251,Department,E,1110-2128-03-32300-695640-0000-000000-00000-0000-,RESCUE SQUAD SERVICE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,000.00",0.00
20251,Department,E,1110-2128-03-32502-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-32502-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-32502-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-32502-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2128-03-33420-643830-0000-000000-00000-0000-,HOUSING OF JUVENILES          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"233,010.00","233,010.00","174,757.50","117,166.00","117,166.00","100,729.49","347,308.00","347,307.99"
20251,Department,E,1110-2128-03-33420-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.75,500.00,141.12
20251,Department,E,1110-2128-03-35300-610112-0000-000000-00000-0000-,MEDICAL EXAMINER EXPENSES     ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,100.00,500.00,500.00,160.00,500.00,220.00
20251,Department,E,1110-2128-03-35300-610115-0000-000000-00000-0000-,HUMAN BODY DISPOSITION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,300.00,300.00,0.00,0.00,"2,433.45"
20251,Department,E,1110-2128-05-51100-695610-0000-000000-00000-0000-,LOCAL HEALTH DEPARTMENT       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"226,636.00","226,636.00","169,977.00","204,121.00","204,121.00","204,130.00","170,932.00","170,879.74"
20251,Department,E,1110-2128-08-81601-695640-0000-000000-00000-0000-,VA REGIONAL TRANSIT           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","5,000.00","5,000.00"
20251,Department,E,1110-2130-01-12240-610120-0000-000000-00000-0000-,AUDITING SERVICES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"69,000.00","69,000.00","35,086.80","63,000.00","63,000.00","69,679.13","49,210.05","54,271.26"
20251,Department,E,1110-2130-01-12240-610124-0000-000000-00000-0000-,ACCOUNTING SERVICES           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",0.00,"1,500.00","1,500.00",0.00,0.00,0.00
20251,Department,E,1110-2130-01-12240-610126-0000-000000-00000-0000-,VALUATION SERVICES            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,500.00","2,500.00","2,500.00","8,500.00","8,500.00","8,300.00","2,500.00","2,500.00"
20251,Department,E,1110-2130-01-12420-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"255,572.00","255,572.00","177,157.80","235,533.00","235,533.00","224,292.07","224,931.00","131,626.72"
20251,Department,E,1110-2130-01-12420-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.00,0.00,"1,740.00"
20251,Department,E,1110-2130-01-12420-501900-0000-000000-00000-0000-,LEAVE PAYOUT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2130-01-12420-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,551.00","19,551.00","12,478.98","17,473.00","17,473.00","16,000.35","17,208.00","9,525.53"
20251,Department,E,1110-2130-01-12420-552210-0000-000000-00000-0000-,VRS                           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,655.00","5,655.00","4,207.70","15,534.00","15,534.00","5,611.20","14,221.00","5,003.76"
20251,Department,E,1110-2130-01-12420-552212-0000-000000-00000-0000-,VRS HYBRID                    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,749.00","19,749.00","13,426.67","8,706.00","8,706.00","16,988.74","8,000.00","7,891.94"
20251,Department,E,1110-2130-01-12420-552214-0000-000000-00000-0000-,VRS HYBRID 401A               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,056.00","2,056.00","1,398.85",870.00,870.00,"1,756.73","1,000.00",843.78
20251,Department,E,1110-2130-01-12420-552216-0000-000000-00000-0000-,VIRGINIA LOCAL DISABILITY PRO ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,090.00","1,090.00",741.45,483.00,483.00,931.24,600.00,447.38
20251,Department,E,1110-2130-01-12420-552218-0000-000000-00000-0000-,VRS RET DC VOLUNTARY EMPLOY   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,446.00","1,446.00",996.84,853.00,853.00,"1,127.23",501.00,199.80
20251,Department,E,1110-2130-01-12420-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.00,256.00,177.15,275.00,275.00,225.54,293.00,171.12
20251,Department,E,1110-2130-01-12420-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"54,144.00","54,144.00","36,774.50","32,508.00","32,508.00","47,175.00","25,717.00","25,309.60"
20251,Department,E,1110-2130-01-12420-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,425.00","3,425.00","2,373.26","3,063.00","3,063.00","3,019.30","3,014.00","1,763.76"
20251,Department,E,1110-2130-01-12420-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,124.00,124.00,124.00,124.00,124.00,130.00,166.00
20251,Department,E,1110-2130-01-12420-610124-0000-000000-00000-0000-,ACCOUNTING SERVICES           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,000.00","20,000.00",653.18,"59,000.00","59,000.00","51,535.00","45,000.00","160,146.29"
20251,Department,E,1110-2130-01-12420-610130-0000-000000-00000-0000-,TESTING SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,67.00,0.00,67.00,67.00,67.00,67.00,0.00
20251,Department,E,1110-2130-01-12420-610141-0000-000000-00000-0000-,DATA PROCESSING SERVICES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2130-01-12420-610164-0000-000000-00000-0000-,FINANCE CHARGES AND FEES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.24,0.00,0.00,136.09,0.00,35.61
20251,Department,E,1110-2130-01-12420-610166-0000-000000-00000-0000-,TRAINING SERVICES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2130-01-12420-630330-0000-000000-00000-0000-,SOFTWARE AND EQUIPMENT SUBSCR ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00","3,033.00","3,114.00","3,114.00","2,541.81","3,113.77",40.00
20251,Department,E,1110-2130-01-12420-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00","1,344.14","3,500.00","3,500.00",896.91,"2,668.01",26.95
20251,Department,E,1110-2130-01-12420-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,500.00","5,500.00","3,679.69","5,500.00","5,500.00","5,211.33","5,500.00","5,073.06"
20251,Department,E,1110-2130-01-12420-660200-0000-000000-00000-0000-,BOOKS & SUBSCRIPTIONS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",189.52,750.00,750.00,831.53,500.00,566.79
20251,Department,E,1110-2130-01-12420-665810-0000-000000-00000-0000-,DUES                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,800.00,444.00,750.00,750.00,624.00,729.00,459.00
20251,Department,E,1110-2130-01-12420-675410-0000-000000-00000-0000-,LEASE OFFICE EQUIPMENT        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,300.00","1,300.00",665.07,"2,661.00","2,661.00","1,063.71","2,661.00","2,216.90"
20251,Department,E,1110-2130-01-12420-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,124.65,750.00,750.00,48.08,750.00,22.85
20251,Department,E,1110-2130-01-12420-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00",0.00,"2,000.00","2,000.00",120.99,600.00,0.00
20251,Department,E,1110-2130-01-12420-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00",135.00,"3,000.00","3,000.00","1,930.00","2,600.00","3,142.00"
20251,Department,E,1110-2130-01-12420-810100-0000-000000-00000-0000-,OFFICE EQUIPMENT              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,434.21,750.00,750.00,"2,278.27",750.00,79.90
20251,Department,E,1110-2130-01-12420-810300-0000-000000-00000-0000-,IT EQUIPMENT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00","2,268.00","10,000.00","10,000.00","10,000.00",0.00,0.00
20251,Department,E,1110-2140-01-12510-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"131,184.00","131,184.00","93,812.38",0.00,"131,663.00","93,860.74",0.00,0.00
20251,Department,E,1110-2140-01-12510-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"131,663.00",0.00,0.00,"68,250.00","68,250.00"
20251,Department,E,1110-2140-01-12510-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,036.00","10,036.00","7,148.46","10,072.00","10,072.00","7,214.33","5,221.00","5,199.92"
20251,Department,E,1110-2140-01-12510-552212-0000-000000-00000-0000-,VRS HYBRID                    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,233.00","10,233.00","7,326.68","12,383.00","12,383.00","7,330.40","5,628.00","4,839.03"
20251,Department,E,1110-2140-01-12510-552214-0000-000000-00000-0000-,VRS HYBRID 401A               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,310.00","1,310.00",938.10,683.00,683.00,938.49,700.00,682.53
20251,Department,E,1110-2140-01-12510-552216-0000-000000-00000-0000-,VIRGINIA LOCAL DISABILITY PRO ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.00,694.00,497.21,362.00,362.00,497.52,362.00,361.55
20251,Department,E,1110-2140-01-12510-552218-0000-000000-00000-0000-,VRS RET DC VOLUNTARY EMPLOY   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,276.00","3,276.00","2,345.39","1,707.00","1,707.00","2,346.45",900.00,"1,706.12"
20251,Department,E,1110-2140-01-12510-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,131.00,93.88,146.00,146.00,93.96,89.00,88.80
20251,Department,E,1110-2140-01-12510-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,252.00","18,252.00","12,883.00","16,308.00","16,308.00","12,294.00","7,632.00","7,631.80"
20251,Department,E,1110-2140-01-12510-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,756.00","1,756.00","1,257.04","1,765.00","1,765.00","1,257.64",915.00,914.64
20251,Department,E,1110-2140-01-12510-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,57.00,57.00,57.00,57.00,57.00,60.00,50.36
20251,Department,E,1110-2140-01-12510-610141-0000-000000-00000-0000-,DATA PROCESSING SERVICES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"145,003.00","163,158.00","111,817.80","200,000.00","202,855.00","221,952.45","185,000.00","182,955.25"
20251,Department,E,1110-2140-01-12510-610148-0000-000000-00000-0000-,CONSULTING SERVICES           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"36,000.00","17,845.00","3,707.55","38,000.00","38,000.00",0.00,"58,788.00",653.30
20251,Department,E,1110-2140-01-12510-610149-0000-000000-00000-0000-,ANNUAL SUPPORT FEES ERP       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"135,030.00","135,030.00","60,691.42","128,341.00","128,341.00","133,263.77","126,685.00","110,851.26"
20251,Department,E,1110-2140-01-12510-630312-0000-000000-00000-0000-,SOFTWARE PURCHASES AND MAINTE ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00","11,177.85","10,000.00","10,000.00","4,276.17","5,000.00","6,738.08"
20251,Department,E,1110-2140-01-12510-630313-0000-000000-00000-0000-,HARDWARE MAINTENANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,727.42,"15,000.00","15,000.00","23,190.22","2,500.00","1,137.80"
20251,Department,E,1110-2140-01-12510-630314-0000-000000-00000-0000-,WEBSITE MANAGEMENT            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00","4,605.30","7,500.00","7,500.00","13,935.84","7,500.00","7,420.83"
20251,Department,E,1110-2140-01-12510-630330-0000-000000-00000-0000-,SOFTWARE AND EQUIPMENT SUBSCR ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2140-01-12510-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00","1,200.00",403.47,800.00,800.00,988.44,600.00,875.81
20251,Department,E,1110-2140-01-12510-645840-0000-000000-00000-0000-,ADMINISTRATION TECHNOLOGY SOF ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2140-01-12510-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.61,250.00,250.00,252.27,250.00,250.48
20251,Department,E,1110-2140-01-12510-660400-0000-000000-00000-0000-,COMPUTER SUPPLIES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00","3,739.39","3,000.00","3,000.00","3,366.77","2,000.00","1,467.49"
20251,Department,E,1110-2140-01-12510-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,0.00,250.00,250.00,0.00,250.00,0.00
